T|TVIRT|201708|AAU|13|21|2|400|400|0|0|0|0|0|0|0|0.0000|||||||||
T|TVIRT|201708|AAU|13|22|4|3606|3606|0|0|0|0|0|0|0|0.0000|||||||||
T|TVIRT|201708|AAV|12|21|9|900|900|0|0|0|0|0|0|0|0.0000|0.0000|0|0.0000|0.0|0|0.0|0|0.0000|0.0
T|TVIRT|201708|AAV|12|22|1|500|0|500|0|500|0|0|0|0|0.0500|0.0500|0|0.0000|0.0|500|0.0|0|0.0000|0.0
T|TVIRT|201708|AAV|14|21|1|100|100|0|0|0|0|0|0|0|0.0000|||||||||
T|TVIRT|201708|AAWW|11|21|2|200|200|0|0|0|0|0|0|0|0.0000|0.0000|0|0.0000|0.0|0|0.0|0|0.0000|0.0
T|TVIRT|201708|AAWW|12|21|147|17910|15710|2200|0|2200|0|0|0|0|-0.0091|0.1682|0|0.0000|0.0|2200|0.0|0|0.0000|0.0
T|TVIRT|201708|AAWW|12|22|6|5400|5400|0|0|0|0|0|0|0|0.0000|0.0000|0|0.0000|0.0|0|0.0|0|0.0000|0.0
T|TVIRT|201708|AAWW|13|21|153|22140|22140|0|0|0|0|0|0|0|0.0000|||||||||
T|TVIRT|201708|AAWW|13|22|2|1381|1381|0|0|0|0|0|0|0|0.0000|||||||||
T|TVIRT|201708|AAWW|14|21|10|1600|1600|0|0|0|0|0|0|0|0.0000|||||||||
T|TVIRT|201708|AAWW|15|21|1|100|100|0|0|0|0|0|0|0|0.0000|||||||||
T|TVIRT|201708|AAXJ|12|21|184|20900|20900|0|0|0|0|0|0|0|0.0000|0.0000|0|0.0000|0.0|0|0.0|0|0.0000|0.0
T|TVIRT|201708|AAXJ|12|22|16|19320|19320|0|0|0|0|0|0|0|0.0000|0.0000|0|0.0000|0.0|0|0.0|0|0.0000|0.0
T|TVIRT|201708|AAXJ|12|23|16|32000|32000|0|0|0|0|0|0|0|0.0000|0.0000|0|0.0000|0.0|0|0.0|0|0.0000|0.0
T|TVIRT|201708|AAXJ|14|21|5|600|600|0|0|0|0|0|0|0|0.0000|||||||||
T|TVIRT|201708|AAXJ|14|22|1|500|500|0|0|0|0|0|0|0|0.0000|||||||||
T|TVIRT|201708|AAXN|12|21|252|39921|34959|4962|0|4962|0|0|0|0|0.0090|0.0485|200|0.0010|0.0|4162|0.0|600|0.0330|0.0
T|TVIRT|201708|AAXN|12|22|26|16700|13100|3600|0|3600|0|0|0|0|0.0022|0.0100|0|0.0000|0.0|3600|0.0|0|0.0000|0.0
T|TVIRT|201708|AAXN|13|21|19|2500|2500|0|0|0|0|0|0|0|0.0000|||||||||
T|TVIRT|201708|AAXN|14|21|37|5600|5600|0|0|0|0|0|0|0|0.0000|||||||||
T|TVIRT|201708|AAXN|15|21|10|1400|1300|100|0|100|0|0|0|0|-0.2100|||||||||
T|TVIRT|201708|AB|12|21|34|3978|3678|300|0|300|0|0|0|0|0.0500|0.0500|0|0.0000|0.0|300|0.0|0|0.0000|0.0
T|TVIRT|201708|AB|13|21|10|1300|1300|0|0|0|0|0|0|0|0.0000|||||||||
T|TVIRT|201708|AB|14|21|32|3400|3400|0|0|0|0|0|0|0|0.0000|||||||||
T|TVIRT|201708|ABAX|11|21|1|100|0|100|0|100|0|0|0|0|-0.4400|0.2400|0|0.0000|0.0|100|0.0|0|0.0000|0.0
T|TVIRT|201708|ABAX|12|21|110|12700|8000|4700|0|4700|0|0|0|0|-0.1089|0.1288|800|0.0010|0.0|3200|0.0|700|0.0400|0.0
T|TVIRT|201708|ABAX|12|22|2|2500|2500|0|0|0|0|0|0|0|0.0000|0.0000|0|0.0000|0.0|0|0.0|0|0.0000|0.0
T|TVIRT|201708|ABAX|13|21|25|2900|2900|0|0|0|0|0|0|0|0.0000|||||||||
T|TVIRT|201708|ABB|11|21|1|150|0|150|0|150|0|0|0|0|-0.0100|0.0100|0|0.0000|0.0|150|0.0|0|0.0000|0.0
T|TVIRT|201708|ABB|12|21|243|25575|9225|16350|0|16350|0|0|0|0|0.0114|0.0099|800|0.0010|0.0|15550|0.0|0|0.0000|0.0
T|TVIRT|201708|ABB|14|21|1|100|0|100|0|100|0|0|0|0|-0.0100|||||||||
T|TVIRT|201708|ABBV|12|21|770|107633|101218|6415|0|6415|0|0|0|0|0.0341|0.0545|1300|0.0010|0.0|4498|0.0|617|0.0095|0.0
T|TVIRT|201708|ABBV|12|22|77|73625|73625|0|0|0|0|0|0|0|0.0000|0.0000|0|0.0000|0.0|0|0.0|0|0.0000|0.0
T|TVIRT|201708|ABBV|12|23|20|58800|58149|651|0|651|0|0|0|0|0.0300|0.0100|0|0.0000|0.0|651|0.0|0|0.0000|0.0
T|TVIRT|201708|ABBV|12|24|4|27200|27200|0|0|0|0|0|0|0|0.0000|0.0000|0|0.0000|0.0|0|0.0|0|0.0000|0.0
T|TVIRT|201708|ABBV|13|21|32|4595|3509|1086|0|1086|0|0|0|0|0.0303|||||||||
T|TVIRT|201708|ABBV|13|22|1|500|500|0|0|0|0|0|0|0|0.0000|||||||||
T|TVIRT|201708|ABBV|13|23|1|2800|2800|0|0|0|0|0|0|0|0.0000|||||||||
T|TVIRT|201708|ABBV|14|21|139|23800|23800|0|0|0|0|0|0|0|0.0000|||||||||
T|TVIRT|201708|ABBV|14|22|23|18900|18900|0|0|0|0|0|0|0|0.0000|||||||||
T|TVIRT|201708|ABBV|14|23|1|3500|3500|0|0|0|0|0|0|0|0.0000|||||||||
T|TVIRT|201708|ABBV|14|24|1|5000|5000|0|0|0|0|0|0|0|0.0000|||||||||
T|TVIRT|201708|ABBV|15|21|23|3246|2946|300|0|300|0|0|0|0|0.2100|||||||||
T|TVIRT|201708|ABC|12|21|289|38889|35784|3105|0|3105|0|0|0|0|-0.0400|0.0910|1105|0.0010|0.0|2000|0.0|0|0.0000|0.0
T|TVIRT|201708|ABC|12|22|64|54674|52874|1800|0|1800|0|0|0|0|-0.4933|0.1033|300|0.0200|0.0|1500|0.0|0|0.0000|0.0
T|TVIRT|201708|ABC|12|23|11|25978|25978|0|0|0|0|0|0|0|0.0000|0.0000|0|0.0000|0.0|0|0.0|0|0.0000|0.0
T|TVIRT|201708|ABC|12|24|1|7387|7387|0|0|0|0|0|0|0|0.0000|0.0000|0|0.0000|0.0|0|0.0|0|0.0000|0.0
T|TVIRT|201708|ABC|13|21|75|13786|13786|0|0|0|0|0|0|0|0.0000|||||||||
T|TVIRT|201708|ABC|13|22|52|50782|49982|800|0|800|0|0|0|0|0.1588|||||||||
T|TVIRT|201708|ABC|13|23|11|30989|30989|0|0|0|0|0|0|0|0.0000|||||||||
T|TVIRT|201708|ABC|14|21|19|3161|3161|0|0|0|0|0|0|0|0.0000|||||||||
T|TVIRT|201708|ABC|14|22|2|1100|1100|0|0|0|0|0|0|0|0.0000|||||||||
T|TVIRT|201708|ABC|15|21|3|300|300|0|0|0|0|0|0|0|0.0000|||||||||
T|TVIRT|201708|ABCB|12|21|108|17112|16211|901|0|901|0|0|0|0|-0.0063|0.1161|200|0.0010|0.0|701|0.0|0|0.0000|0.0
T|TVIRT|201708|ABCB|12|22|16|11600|11600|0|0|0|0|0|0|0|0.0000|0.0000|0|0.0000|0.0|0|0.0|0|0.0000|0.0
T|TVIRT|201708|ABCB|12|23|5|14246|14246|0|0|0|0|0|0|0|0.0000|0.0000|0|0.0000|0.0|0|0.0|0|0.0000|0.0
T|TVIRT|201708|ABCB|13|21|47|6934|6934|0|0|0|0|0|0|0|0.0000|||||||||
T|TVIRT|201708|ABCB|13|22|1|600|600|0|0|0|0|0|0|0|0.0000|||||||||
T|TVIRT|201708|ABCB|14|21|44|6978|6978|0|0|0|0|0|0|0|0.0000|||||||||
T|TVIRT|201708|ABCB|14|22|13|10200|10200|0|0|0|0|0|0|0|0.0000|||||||||
T|TVIRT|201708|ABCB|15|21|5|1000|1000|0|0|0|0|0|0|0|0.0000|||||||||
T|TVIRT|201708|ABCD|12|21|176|30300|26400|3900|0|3900|0|0|0|0|0.0836|0.1026|1000|0.0010|0.0|2900|0.0|0|0.0000|0.0
T|TVIRT|201708|ABCD|12|22|25|15400|15100|300|0|300|0|0|0|0|0.0300|0.1000|0|0.0000|0.0|300|0.0|0|0.0000|0.0
T|TVIRT|201708|ABCD|12|23|1|2000|2000|0|0|0|0|0|0|0|0.0000|0.0000|0|0.0000|0.0|0|0.0|0|0.0000|0.0
T|TVIRT|201708|ABCD|13|21|8|1300|1200|100|0|100|0|0|0|0|0.1400|||||||||
T|TVIRT|201708|ABCO|12|21|197|24661|17188|7473|0|7473|0|0|0|0|0.0406|0.0500|0|0.0000|0.0|7473|0.0|0|0.0000|0.0
T|TVIRT|201708|ABCO|12|22|30|25476|24876|600|0|600|0|0|0|0|0.0500|0.0500|0|0.0000|0.0|600|0.0|0|0.0000|0.0
T|TVIRT|201708|ABCO|12|23|1|2300|2300|0|0|0|0|0|0|0|0.0000|0.0000|0|0.0000|0.0|0|0.0|0|0.0000|0.0
T|TVIRT|201708|ABCO|13|21|134|17443|17443|0|0|0|0|0|0|0|0.0000|||||||||
T|TVIRT|201708|ABCO|13|22|12|13100|13100|0|0|0|0|0|0|0|0.0000|||||||||
T|TVIRT|201708|ABCO|13|23|5|10900|10900|0|0|0|0|0|0|0|0.0000|||||||||
T|TVIRT|201708|ABCO|14|21|310|34774|34774|0|0|0|0|0|0|0|0.0000|||||||||
T|TVIRT|201708|ABCO|15|21|47|5546|5546|0|0|0|0|0|0|0|0.0000|||||||||
T|TVIRT|201708|ABDC|12|21|201|23542|19700|3842|0|3842|0|0|0|0|0.0307|0.0650|200|0.0010|0.0|3403|0.0|239|0.0384|0.0
T|TVIRT|201708|ABDC|12|22|2|1139|1139|0|0|0|0|0|0|0|0.0000|0.0000|0|0.0000|0.0|0|0.0|0|0.0000|0.0
T|TVIRT|201708|ABDC|13|21|13|1500|1200|300|0|300|0|0|0|0|0.0667|||||||||
T|TVIRT|201708|ABDC|15|21|1|100|100|0|0|0|0|0|0|0|0.0000|||||||||
T|TVIRT|201708|ABE|12|21|3|500|0|500|0|500|0|0|0|0|0.0208|0.0468|500|0.0046|0.0|0|0.0|0|0.0000|0.0
T|TVIRT|201708|ABEO|12|21|233|35612|33112|2500|0|2500|0|0|0|0|0.0280|0.0500|0|0.0000|0.0|2500|0.0|0|0.0000|0.0
T|TVIRT|201708|ABEO|12|22|44|39801|38701|1100|0|1100|0|0|0|0|0.0409|0.0500|0|0.0000|0.0|1100|0.0|0|0.0000|0.0
T|TVIRT|201708|ABEO|12|23|6|17600|17600|0|0|0|0|0|0|0|0.0000|0.0000|0|0.0000|0.0|0|0.0|0|0.0000|0.0
T|TVIRT|201708|ABEO|12|24|1|5000|5000|0|0|0|0|0|0|0|0.0000|0.0000|0|0.0000|0.0|0|0.0|0|0.0000|0.0
T|TVIRT|201708|ABEO|13|21|83|13106|13106|0|0|0|0|0|0|0|0.0000|||||||||
T|TVIRT|201708|ABEO|13|22|2|2000|2000|0|0|0|0|0|0|0|0.0000|||||||||
T|TVIRT|201708|ABEO|13|23|5|18450|18450|0|0|0|0|0|0|0|0.0000|||||||||
